alpha.air,alpha.solid,alpha.water,p_rgh,Points_0,Points_1,Points_2,U.water_Magnitude
0,0,1,99858.6,0.000525,0.002775,0,0.00673223
0,0,1,99858.7,0.0005625,0.002775,0,0.00728963
0,0,1,99858.8,0.0006,0.002775,0,0.00795645
0,0,1,99858.9,0.0006375,0.002775,0,0.00875045
0,0,1,99859,0.000675,0.002775,0,0.00969127
0,0,1,99859.1,0.0007125,0.002775,0,0.0108008
0,0,1,99859.2,0.00075,0.002775,0,0.0121035
0,0,1,99859.2,0.0007875,0.002775,0,0.0136273
0,0,1,99859.3,0.000825,0.002775,0,0.0154054
0,0,1,99859.3,0.0008625,0.002775,0,0.0174784
0,0,1,99859.3,0.0009,0.002775,0,0.0198983
0,0,1,99859.1,0.0009375,0.002775,0,0.0227327
0,0,1,99858.9,0.000975,0.002775,0,0.0260694
0,0,1,99858.5,0.0010125,0.002775,0,0.0300166
0,0,1,99858,0.00105,0.002775,0,0.0346953
0,0,1,99857.1,0.0010875,0.002775,0,0.040213
0,0,1,99856,0.001125,0.002775,0,0.0466136
0,0,1,99854.4,0.0011625,0.002775,0,0.0538129
0,0,1,99852.4,0.0012,0.002775,0,0.0615717
0,0,1,99849.9,0.0012375,0.002775,0,0.0695667
0,0,1,99846.9,0.001275,0.002775,0,0.0775633
0,0,1,99843.5,0.0013125,0.002775,0,0.0856507
0,0,1,99840,0.00135,0.002775,0,0.0944435
0,0,1,99836.5,0.0013875,0.002775,0,0.104779
0,0,1,99833.2,0.001425,0.002775,0,0.116266
0,0,1,99830.9,0.0014625,0.002775,0,0.125363
0,0,1,99830,0.0015,0.002775,0,0.128575
0,0,1,99830.9,0.0015375,0.002775,0,0.125347
0,0,1,99833.2,0.001575,0.002775,0,0.116234
0,0,1,99836.5,0.0016125,0.002775,0,0.104734
0,0,1,99840.1,0.00165,0.002775,0,0.0943907
0,0,1,99843.6,0.0016875,0.002775,0,0.0855953
0,0,1,99846.9,0.001725,0.002775,0,0.0775073
0,0,1,99849.9,0.0017625,0.002775,0,0.0695093
0,0,1,99852.5,0.0018,0.002775,0,0.0615129
0,0,1,99854.5,0.0018375,0.002775,0,0.0537544
0,0,1,99856.1,0.001875,0.002775,0,0.046557
0,0,1,99857.3,0.0019125,0.002775,0,0.0401587
0,0,1,99858.1,0.00195,0.002775,0,0.0346432
0,0,1,99858.7,0.0019875,0.002775,0,0.0299672
0,0,1,99859.1,0.002025,0.002775,0,0.026023
0,0,1,99859.4,0.0020625,0.002775,0,0.0226894
0,0,1,99859.5,0.0021,0.002775,0,0.0198577
0,0,1,99859.5,0.0021375,0.002775,0,0.0174402
0,0,1,99859.5,0.002175,0.002775,0,0.0153693
0,0,1,99859.5,0.0022125,0.002775,0,0.0135932
0,0,1,99859.4,0.00225,0.002775,0,0.0120711
0,0,1,99859.3,0.0022875,0.002775,0,0.0107701
0,0,1,99859.2,0.002325,0.002775,0,0.00966213
0,0,1,99859.1,0.0023625,0.002775,0,0.00872273
0,0,1,99859.1,0.0024,0.002775,0,0.00793009
0,0,1,99859,0.0024375,0.002775,0,0.00726455
0,0,1,99858.9,0.002475,0.002775,0,0.00670837
0,0,1,99858.8,0.0025125,0.002775,0,0.00624558
0,0,1,99858.8,0.00255,0.002775,0,0.00586199
0,0,1,99858.7,0.0025875,0.002775,0,0.00554512
0,0,1,99858.6,0.002625,0.002775,0,0.00528419
0,0,1,99858.6,0.0026625,0.002775,0,0.00507001
0,0,1,99858.5,0.0027,0.002775,0,0.00489489
0,0,1,99858.5,0.0027375,0.002775,0,0.00475248
0,0,1,99858.5,0.002775,0.002775,0,0.00463768
0,0,1,99858.5,0.0028125,0.002775,0,0.00454641
0,0,1,99858.5,0.00285,0.002775,0,0.00447547
0,0,1,99858.5,0.0028875,0.002775,0,0.0044375
0,0,1,99858.5,0.002925,0.002775,0,0.00460769
0,0,1,99858.5,0.0029625,0.002775,0,0.00490428
0,0,1,99858.5,0.003,0.002775,0,0
0,0,1,99857.6,0,0.0028125,0,0
0,0,1,99857.6,3.75e-05,0.0028125,0,0.00495833
0,0,1,99857.6,7.5e-05,0.0028125,0,0.00463477
0,0,1,99857.6,0.0001125,0.0028125,0,0.00445946
0,0,1,99857.6,0.00015,0.0028125,0,0.00449967
0,0,1,99857.6,0.0001875,0.0028125,0,0.00457389
0,0,1,99857.7,0.000225,0.0028125,0,0.00466887
0,0,1,99857.7,0.0002625,0.0028125,0,0.00478748
0,0,1,99857.7,0.0003,0.0028125,0,0.00493338
0,0,1,99857.8,0.0003375,0.0028125,0,0.00511108
0,0,1,99857.8,0.000375,0.0028125,0,0.00532607
0,0,1,99857.8,0.0004125,0.0028125,0,0.00558493
0,0,1,99857.9,0.00045,0.0028125,0,0.00589542
0,0,1,99857.9,0.0004875,0.0028125,0,0.00626656
0,0,1,99858,0.000525,0.0028125,0,0.00670872
0,0,1,99858,0.0005625,0.0028125,0,0.00723361
0,0,1,99858.1,0.0006,0.0028125,0,0.00785438
0,0,1,99858.2,0.0006375,0.0028125,0,0.00858565
0,0,1,99858.2,0.000675,0.0028125,0,0.00944362
0,0,1,99858.2,0.0007125,0.0028125,0,0.0104463
0,0,1,99858.2,0.00075,0.0028125,0,0.011614
0,0,1,99858.3,0.0007875,0.0028125,0,0.0129696
0,0,1,99858.2,0.000825,0.0028125,0,0.0145398
0,0,1,99858.2,0.0008625,0.0028125,0,0.0163565
0,0,1,99858,0.0009,0.0028125,0,0.0184586
0,0,1,99857.8,0.0009375,0.0028125,0,0.0208935
0,0,1,99857.5,0.000975,0.0028125,0,0.0237178
0,0,1,99857,0.0010125,0.0028125,0,0.0269957
0,0,1,99856.4,0.00105,0.0028125,0,0.0307907
0,0,1,99855.5,0.0010875,0.0028125,0,0.0351502
0,0,1,99854.4,0.001125,0.0028125,0,0.0400802
0,0,1,99852.9,0.0011625,0.0028125,0,0.0455196
0,0,1,99851.1,0.0012,0.0028125,0,0.0513352
0,0,1,99849,0.0012375,0.0028125,0,0.0573597
0,0,1,99846.5,0.001275,0.0028125,0,0.063466
0,0,1,99843.8,0.0013125,0.0028125,0,0.0696466
0,0,1,99841.1,0.00135,0.0028125,0,0.0760427
0,0,1,99838.5,0.0013875,0.0028125,0,0.0828159
0,0,1,99836.2,0.001425,0.0028125,0,0.0895738
0,0,1,99834.6,0.0014625,0.0028125,0,0.0947076
0,0,1,99834,0.0015,0.0028125,0,0.0965684
0,0,1,99834.6,0.0015375,0.0028125,0,0.0946945
0,0,1,99836.2,0.001575,0.0028125,0,0.0895485
0,0,1,99838.5,0.0016125,0.0028125,0,0.0827802
0,0,1,99841.2,0.00165,0.0028125,0,0.076
0,0,1,99843.9,0.0016875,0.0028125,0,0.0695999
0,0,1,99846.5,0.001725,0.0028125,0,0.0634168
0,0,1,99849,0.0017625,0.0028125,0,0.0573084
0,0,1,99851.2,0.0018,0.0028125,0,0.0512827
0,0,1,99853,0.0018375,0.0028125,0,0.0454674
0,0,1,99854.5,0.001875,0.0028125,0,0.0400293
0,0,1,99855.6,0.0019125,0.0028125,0,0.0351007
0,0,1,99856.5,0.00195,0.0028125,0,0.0307428
0,0,1,99857.2,0.0019875,0.0028125,0,0.0269499
0,0,1,99857.7,0.002025,0.0028125,0,0.0236745
0,0,1,99858,0.0020625,0.0028125,0,0.0208526
0,0,1,99858.3,0.0021,0.0028125,0,0.01842
0,0,1,99858.4,0.0021375,0.0028125,0,0.0163199
0,0,1,99858.5,0.002175,0.0028125,0,0.014505
0,0,1,99858.5,0.0022125,0.0028125,0,0.0129365
0,0,1,99858.5,0.00225,0.0028125,0,0.0115825
0,0,1,99858.5,0.0022875,0.0028125,0,0.0104163
0,0,1,99858.5,0.002325,0.0028125,0,0.009415
0,0,1,99858.4,0.0023625,0.0028125,0,0.00855835
0,0,1,99858.4,0.0024,0.0028125,0,0.00782835
0,0,1,99858.3,0.0024375,0.0028125,0,0.00720878
0,0,1,99858.2,0.002475,0.0028125,0,0.00668502
0,0,1,99858.2,0.0025125,0.0028125,0,0.00624392
0,0,1,99858.1,0.00255,0.0028125,0,0.00587376
0,0,1,99858.1,0.0025875,0.0028125,0,0.00556417
0,0,1,99858.1,0.002625,0.0028125,0,0.00530613
0,0,1,99858,0.0026625,0.0028125,0,0.00509189
0,0,1,99858,0.0027,0.0028125,0,0.00491484
0,0,1,99858,0.0027375,0.0028125,0,0.00476952
0,0,1,99858,0.002775,0.0028125,0,0.00465142
0,0,1,99858,0.0028125,0.0028125,0,0.00455691
0,0,1,99858,0.00285,0.0028125,0,0.0044831
0,0,1,99857.9,0.0028875,0.0028125,0,0.0044429
0,0,1,99857.9,0.002925,0.0028125,0,0.00461363
0,0,1,99857.9,0.0029625,0.0028125,0,0.00491793
0,0,1,99857.9,0.003,0.0028125,0,0
0,0,1,99857,0,0.00285,0,0
0,0,1,99857,3.75e-05,0.00285,0,0.0049551
0,0,1,99857.1,7.5e-05,0.00285,0,0.00462461
0,0,1,99857.1,0.0001125,0.00285,0,0.00444878
0,0,1,99857.1,0.00015,0.00285,0,0.00449001
0,0,1,99857.1,0.0001875,0.00285,0,0.00456547
0,0,1,99857.1,0.000225,0.00285,0,0.00466163
0,0,1,99857.1,0.0002625,0.00285,0,0.00478105
0,0,1,99857.2,0.0003,0.00285,0,0.00492692
0,0,1,99857.2,0.0003375,0.00285,0,0.0051032
0,0,1,99857.2,0.000375,0.00285,0,0.0053146
0,0,1,99857.2,0.0004125,0.00285,0,0.00556671
0,0,1,99857.3,0.00045,0.00285,0,0.00586607
0,0,1,99857.3,0.0004875,0.00285,0,0.00622021
0,0,1,99857.3,0.000525,0.00285,0,0.00663772
0,0,1,99857.4,0.0005625,0.00285,0,0.00712824
0,0,1,99857.4,0.0006,0.00285,0,0.00770257
0,0,1,99857.4,0.0006375,0.00285,0,0.00837267
0,0,1,99857.4,0.000675,0.00285,0,0.00915178
0,0,1,99857.4,0.0007125,0.00285,0,0.0100545
0,0,1,99857.4,0.00075,0.00285,0,0.0110972
0,0,1,99857.3,0.0007875,0.00285,0,0.0122982
0,0,1,99857.2,0.000825,0.00285,0,0.0136783
0,0,1,99857.1,0.0008625,0.00285,0,0.0152615
0,0,1,99856.9,0.0009,0.00285,0,0.0170757
0,0,1,99856.6,0.0009375,0.00285,0,0.019153
0,0,1,99856.2,0.000975,0.00285,0,0.0215288
0,0,1,99855.7,0.0010125,0.00285,0,0.0242396
0,0,1,99855,0.00105,0.00285,0,0.0273169
0,0,1,99854.2,0.0010875,0.00285,0,0.0307782
0,0,1,99853.1,0.001125,0.00285,0,0.034615
0,0,1,99851.8,0.0011625,0.00285,0,0.0387819
0,0,1,99850.2,0.0012,0.00285,0,0.0431973
0,0,1,99848.4,0.0012375,0.00285,0,0.0477619
0,0,1,99846.3,0.001275,0.00285,0,0.0523885
0,0,1,99844.2,0.0013125,0.00285,0,0.0570268
0,0,1,99842.1,0.00135,0.00285,0,0.0616598
0,0,1,99840.1,0.0013875,0.00285,0,0.0662362
0,0,1,99838.5,0.001425,0.00285,0,0.0704407
0,0,1,99837.3,0.0014625,0.00285,0,0.073492
0,0,1,99837,0.0015,0.00285,0,0.0745971
0,0,1,99837.4,0.0015375,0.00285,0,0.0734815
0,0,1,99838.5,0.001575,0.00285,0,0.0704204
0,0,1,99840.1,0.0016125,0.00285,0,0.0662076
0,0,1,99842.1,0.00165,0.00285,0,0.0616249
0,0,1,99844.3,0.0016875,0.00285,0,0.0569874
0,0,1,99846.4,0.001725,0.00285,0,0.0523456
0,0,1,99848.5,0.0017625,0.00285,0,0.0477165
0,0,1,99850.3,0.0018,0.00285,0,0.0431507
0,0,1,99851.9,0.0018375,0.00285,0,0.0387352
0,0,1,99853.2,0.001875,0.00285,0,0.034569
0,0,1,99854.3,0.0019125,0.00285,0,0.0307332
0,0,1,99855.2,0.00195,0.00285,0,0.027273
0,0,1,99855.9,0.0019875,0.00285,0,0.0241973
0,0,1,99856.5,0.002025,0.00285,0,0.0214884
0,0,1,99856.9,0.0020625,0.00285,0,0.0191146
0,0,1,99857.1,0.0021,0.00285,0,0.0170391
0,0,1,99857.3,0.0021375,0.00285,0,0.0152265
0,0,1,99857.5,0.002175,0.00285,0,0.0136448
0,0,1,99857.6,0.0022125,0.00285,0,0.0122662
0,0,1,99857.7,0.00225,0.00285,0,0.0110666
0,0,1,99857.7,0.0022875,0.00285,0,0.0100252
0,0,1,99857.7,0.002325,0.00285,0,0.00912376
0,0,1,99857.7,0.0023625,0.00285,0,0.00834588
0,0,1,99857.6,0.0024,0.00285,0,0.00767695
0,0,1,99857.6,0.0024375,0.00285,0,0.00710372
0,0,1,99857.6,0.002475,0.00285,0,0.00661424
0,0,1,99857.6,0.0025125,0.00285,0,0.00619771
0,0,1,99857.5,0.00255,0.00285,0,0.00584447
0,0,1,99857.5,0.0025875,0.00285,0,0.00554594
0,0,1,99857.5,0.002625,0.00285,0,0.00529458
0,0,1,99857.5,0.0026625,0.00285,0,0.00508385
0,0,1,99857.5,0.0027,0.00285,0,0.00490817
0,0,1,99857.5,0.0027375,0.00285,0,0.00476282
0,0,1,99857.5,0.002775,0.00285,0,0.00464387
0,0,1,99857.4,0.0028125,0.00285,0,0.00454815
0,0,1,99857.4,0.00285,0.00285,0,0.00447305
0,0,1,99857.4,0.0028875,0.00285,0,0.00443187
0,0,1,99857.4,0.002925,0.00285,0,0.00460355
0,0,1,99857.4,0.0029625,0.00285,0,0.00491633
0,0,1,99857.4,0.003,0.00285,0,0
0,0,1,99856.5,0,0.0028875,0,0
0,0,1,99856.5,3.75e-05,0.0028875,0,0.00493629
0,0,1,99856.5,7.5e-05,0.0028875,0,0.00459807
0,0,1,99856.5,0.0001125,0.0028875,0,0.00442135
0,0,1,99856.5,0.00015,0.0028875,0,0.0044626
0,0,1,99856.6,0.0001875,0.0028875,0,0.00453794
0,0,1,99856.6,0.000225,0.0028875,0,0.00463357
0,0,1,99856.6,0.0002625,0.0028875,0,0.00475175
0,0,1,99856.6,0.0003,0.0028875,0,0.00489526
0,0,1,99856.6,0.0003375,0.0028875,0,0.00506751
0,0,1,99856.6,0.000375,0.0028875,0,0.00527251
0,0,1,99856.7,0.0004125,0.0028875,0,0.005515
0,0,1,99856.7,0.00045,0.0028875,0,0.00580046
0,0,1,99856.7,0.0004875,0.0028875,0,0.00613514
0,0,1,99856.7,0.000525,0.0028875,0,0.00652613
0,0,1,99856.7,0.0005625,0.0028875,0,0.00698134
0,0,1,99856.7,0.0006,0.0028875,0,0.00750959
0,0,1,99856.6,0.0006375,0.0028875,0,0.00812056
0,0,1,99856.6,0.000675,0.0028875,0,0.00882495
0,0,1,99856.6,0.0007125,0.0028875,0,0.00963444
0,0,1,99856.5,0.00075,0.0028875,0,0.0105619
0,0,1,99856.5,0.0007875,0.0028875,0,0.0116216
0,0,1,99856.3,0.000825,0.0028875,0,0.0128292
0,0,1,99856.1,0.0008625,0.0028875,0,0.0142024
0,0,1,99855.9,0.0009,0.0028875,0,0.0157604
0,0,1,99855.5,0.0009375,0.0028875,0,0.017524
0,0,1,99855.1,0.000975,0.0028875,0,0.0195147
0,0,1,99854.6,0.0010125,0.0028875,0,0.0217518
0,0,1,99853.9,0.00105,0.0028875,0,0.0242493
0,0,1,99853,0.0010875,0.0028875,0,0.0270102
0,0,1,99852,0.001125,0.0028875,0,0.0300207
0,0,1,99850.9,0.0011625,0.0028875,0,0.033246
0,0,1,99849.5,0.0012,0.0028875,0,0.036631
0,0,1,99848,0.0012375,0.0028875,0,0.0401087
0,0,1,99846.3,0.001275,0.0028875,0,0.0436116
0,0,1,99844.6,0.0013125,0.0028875,0,0.0470784
0,0,1,99843,0.00135,0.0028875,0,0.0504459
0,0,1,99841.5,0.0013875,0.0028875,0,0.0536132
0,0,1,99840.2,0.001425,0.0028875,0,0.056353
0,0,1,99839.4,0.0014625,0.0028875,0,0.0582608
0,0,1,99839.2,0.0015,0.0028875,0,0.0589435
0,0,1,99839.4,0.0015375,0.0028875,0,0.0582524
0,0,1,99840.2,0.001575,0.0028875,0,0.0563367
0,0,1,99841.5,0.0016125,0.0028875,0,0.0535899
0,0,1,99843,0.00165,0.0028875,0,0.0504169
0,0,1,99844.7,0.0016875,0.0028875,0,0.047045
0,0,1,99846.4,0.001725,0.0028875,0,0.0435745
0,0,1,99848.1,0.0017625,0.0028875,0,0.0400689
0,0,1,99849.6,0.0018,0.0028875,0,0.0365897
0,0,1,99851,0.0018375,0.0028875,0,0.0332043
0,0,1,99852.2,0.001875,0.0028875,0,0.0299792
0,0,1,99853.2,0.0019125,0.0028875,0,0.0269692
0,0,1,99854.1,0.00195,0.0028875,0,0.024209
0,0,1,99854.8,0.0019875,0.0028875,0,0.0217127
0,0,1,99855.4,0.002025,0.0028875,0,0.019477
0,0,1,99855.8,0.0020625,0.0028875,0,0.0174879
0,0,1,99856.1,0.0021,0.0028875,0,0.0157257
0,0,1,99856.4,0.0021375,0.0028875,0,0.014169
0,0,1,99856.5,0.002175,0.0028875,0,0.0127972
0,0,1,99856.7,0.0022125,0.0028875,0,0.0115907
0,0,1,99856.9,0.00225,0.0028875,0,0.0105323
0,0,1,99856.9,0.0022875,0.0028875,0,0.00960598
0,0,1,99856.9,0.002325,0.0028875,0,0.00879763
0,0,1,99857,0.0023625,0.0028875,0,0.00809436
0,0,1,99857,0.0024,0.0028875,0,0.00748444
0,0,1,99857,0.0024375,0.0028875,0,0.00695721
0,0,1,99857,0.002475,0.0028875,0,0.00650294
0,0,1,99857,0.0025125,0.0028875,0,0.00611284
0,0,1,99857,0.00255,0.0028875,0,0.00577897
0,0,1,99857,0.0025875,0.0028875,0,0.00549427
0,0,1,99856.9,0.002625,0.0028875,0,0.00525245
0,0,1,99856.9,0.0026625,0.0028875,0,0.00504806
0,0,1,99856.9,0.0027,0.0028875,0,0.00487636
0,0,1,99856.9,0.0027375,0.0028875,0,0.00473332
0,0,1,99856.9,0.002775,0.0028875,0,0.00461557
0,0,1,99856.9,0.0028125,0.0028875,0,0.00452033
0,0,1,99856.9,0.00285,0.0028875,0,0.00444534
0,0,1,99856.9,0.0028875,0.0028875,0,0.00440411
0,0,1,99856.9,0.002925,0.0028875,0,0.00457719
0,0,1,99856.9,0.0029625,0.0028875,0,0.00489929
0,0,1,99856.9,0.003,0.0028875,0,0
0,0,1,99856,0,0.002925,0,0
0,0,1,99856,3.75e-05,0.002925,0,0.00490209
0,0,1,99856,7.5e-05,0.002925,0,0.00455531
0,0,1,99856,0.0001125,0.002925,0,0.00437742
0,0,1,99856,0.00015,0.002925,0,0.00441785
0,0,1,99856,0.0001875,0.002925,0,0.00449193
0,0,1,99856,0.000225,0.002925,0,0.00458564
0,0,1,99856,0.0002625,0.002925,0,0.00470095
0,0,1,99856,0.0003,0.002925,0,0.00484025
0,0,1,99856,0.0003375,0.002925,0,0.00500644
0,0,1,99856.1,0.000375,0.002925,0,0.00520294
0,0,1,99856.1,0.0004125,0.002925,0,0.00543372
0,0,1,99856.1,0.00045,0.002925,0,0.00570334
0,0,1,99856.1,0.0004875,0.002925,0,0.00601698
0,0,1,99856,0.000525,0.002925,0,0.00638045
0,0,1,99856,0.0005625,0.002925,0,0.00680021
0,0,1,99856,0.0006,0.002925,0,0.00728337
0,0,1,99856,0.0006375,0.002925,0,0.00783774
0,0,1,99855.9,0.000675,0.002925,0,0.0084718
0,0,1,99855.9,0.0007125,0.002925,0,0.00919477
0,0,1,99855.8,0.00075,0.002925,0,0.0100166
0,0,1,99855.6,0.0007875,0.002925,0,0.010948
0,0,1,99855.5,0.000825,0.002925,0,0.0120007
0,0,1,99855.2,0.0008625,0.002925,0,0.0131869
0,0,1,99854.9,0.0009,0.002925,0,0.0145197
0,0,1,99854.5,0.0009375,0.002925,0,0.0160121
0,0,1,99854.1,0.000975,0.002925,0,0.017676
0,0,1,99853.6,0.0010125,0.002925,0,0.0195209
0,0,1,99852.9,0.00105,0.002925,0,0.021551
0,0,1,99852.1,0.0010875,0.002925,0,0.0237626
0,0,1,99851.2,0.001125,0.002925,0,0.0261408
0,0,1,99850.2,0.0011625,0.002925,0,0.0286578
0,0,1,99849,0.0012,0.002925,0,0.0312735
0,0,1,99847.7,0.0012375,0.002925,0,0.0339386
0,0,1,99846.4,0.001275,0.002925,0,0.0365989
0,0,1,99845,0.0013125,0.002925,0,0.0391962
0,0,1,99843.6,0.00135,0.002925,0,0.0416619
0,0,1,99842.5,0.0013875,0.002925,0,0.0438999
0,0,1,99841.5,0.001425,0.002925,0,0.0457538
0,0,1,99841,0.0014625,0.002925,0,0.047002
0,0,1,99840.8,0.0015,0.002925,0,0.0474422
0,0,1,99841,0.0015375,0.002925,0,0.0469952
0,0,1,99841.6,0.001575,0.002925,0,0.0457404
0,0,1,99842.5,0.0016125,0.002925,0,0.0438806
0,0,1,99843.7,0.00165,0.002925,0,0.0416375
0,0,1,99845,0.0016875,0.002925,0,0.0391675
0,0,1,99846.4,0.001725,0.002925,0,0.0365666
0,0,1,99847.8,0.0017625,0.002925,0,0.0339036
0,0,1,99849.1,0.0018,0.002925,0,0.0312368
0,0,1,99850.3,0.0018375,0.002925,0,0.0286204
0,0,1,99851.4,0.001875,0.002925,0,0.0261032
0,0,1,99852.3,0.0019125,0.002925,0,0.0237252
0,0,1,99853.1,0.00195,0.002925,0,0.0215141
0,0,1,99853.9,0.0019875,0.002925,0,0.0194848
0,0,1,99854.4,0.002025,0.002925,0,0.0176409
0,0,1,99854.9,0.0020625,0.002925,0,0.0159782
0,0,1,99855.2,0.0021,0.002925,0,0.014487
0,0,1,99855.5,0.0021375,0.002925,0,0.0131552
0,0,1,99855.7,0.002175,0.002925,0,0.01197
0,0,1,99855.9,0.0022125,0.002925,0,0.0109184
0,0,1,99856,0.00225,0.002925,0,0.00998799
0,0,1,99856.1,0.0022875,0.002925,0,0.0091672
0,0,1,99856.2,0.002325,0.002925,0,0.00844526
0,0,1,99856.2,0.0023625,0.002925,0,0.00781218
0,0,1,99856.3,0.0024,0.002925,0,0.00725876
0,0,1,99856.3,0.0024375,0.002925,0,0.0067765
0,0,1,99856.4,0.002475,0.002925,0,0.0063576
0,0,1,99856.4,0.0025125,0.002925,0,0.00599492
0,0,1,99856.4,0.00255,0.002925,0,0.00568202
0,0,1,99856.4,0.0025875,0.002925,0,0.00541307
0,0,1,99856.4,0.002625,0.002925,0,0.0051829
0,0,1,99856.4,0.0026625,0.002925,0,0.00498696
0,0,1,99856.4,0.0027,0.002925,0,0.00482125
0,0,1,99856.4,0.0027375,0.002925,0,0.00468238
0,0,1,99856.4,0.002775,0.002925,0,0.00456746
0,0,1,99856.4,0.0028125,0.002925,0,0.0044741
0,0,1,99856.4,0.00285,0.002925,0,0.00440032
0,0,1,99856.4,0.0028875,0.002925,0,0.00435994
0,0,1,99856.4,0.002925,0.002925,0,0.00453466
0,0,1,99856.4,0.0029625,0.002925,0,0.0048669
0,0,1,99856.4,0.003,0.002925,0,0
0,0,1,99855.5,0,0.0029625,0,0
0,0,1,99855.5,3.75e-05,0.0029625,0,0.00485298
0,0,1,99855.5,7.5e-05,0.0029625,0,0.00449686
0,0,1,99855.5,0.0001125,0.0029625,0,0.00431759
0,0,1,99855.5,0.00015,0.0029625,0,0.00435654
0,0,1,99855.5,0.0001875,0.0029625,0,0.00442846
0,0,1,99855.5,0.000225,0.0029625,0,0.00451915
0,0,1,99855.5,0.0002625,0.0029625,0,0.00463031
0,0,1,99855.5,0.0003,0.0029625,0,0.00476399
0,0,1,99855.5,0.0003375,0.0029625,0,0.00492263
0,0,1,99855.5,0.000375,0.0029625,0,0.00510911
0,0,1,99855.5,0.0004125,0.0029625,0,0.00532674
0,0,1,99855.5,0.00045,0.0029625,0,0.00557931
0,0,1,99855.5,0.0004875,0.0029625,0,0.00587105
0,0,1,99855.4,0.000525,0.0029625,0,0.00620671
0,0,1,99855.4,0.0005625,0.0029625,0,0.00659152
0,0,1,99855.4,0.0006,0.0029625,0,0.00703118
0,0,1,99855.3,0.0006375,0.0029625,0,0.00753187
0,0,1,99855.2,0.000675,0.0029625,0,0.00810026
0,0,1,99855.1,0.0007125,0.0029625,0,0.00874346
0,0,1,99855,0.00075,0.0029625,0,0.00946903
0,0,1,99854.8,0.0007875,0.0029625,0,0.0102849
0,0,1,99854.6,0.000825,0.0029625,0,0.0111994
0,0,1,99854.4,0.0008625,0.0029625,0,0.0122209
0,0,1,99854.1,0.0009,0.0029625,0,0.0133578
0,0,1,99853.7,0.0009375,0.0029625,0,0.0146177
0,0,1,99853.2,0.000975,0.0029625,0,0.0160067
0,0,1,99852.7,0.0010125,0.0029625,0,0.0175284
0,0,1,99852.1,0.00105,0.0029625,0,0.0191818
0,0,1,99851.4,0.0010875,0.0029625,0,0.0209602
0,0,1,99850.5,0.001125,0.0029625,0,0.0228497
0,0,1,99849.6,0.0011625,0.0029625,0,0.0248274
0,0,1,99848.6,0.0012,0.0029625,0,0.0268625
0,0,1,99847.5,0.0012375,0.0029625,0,0.0289172
0,0,1,99846.4,0.001275,0.0029625,0,0.0309478
0,0,1,99845.2,0.0013125,0.0029625,0,0.0329042
0,0,1,99844.2,0.00135,0.0029625,0,0.0347266
0,0,1,99843.3,0.0013875,0.0029625,0,0.0363372
0,0,1,99842.6,0.001425,0.0029625,0,0.0376306
0,0,1,99842.1,0.0014625,0.0029625,0,0.0384794
0,0,1,99842,0.0015,0.0029625,0,0.0387746
0,0,1,99842.1,0.0015375,0.0029625,0,0.0384737
0,0,1,99842.6,0.001575,0.0029625,0,0.0376194
0,0,1,99843.4,0.0016125,0.0029625,0,0.0363209
0,0,1,99844.3,0.00165,0.0029625,0,0.0347058
0,0,1,99845.4,0.0016875,0.0029625,0,0.0328794
0,0,1,99846.5,0.001725,0.0029625,0,0.0309197
0,0,1,99847.6,0.0017625,0.0029625,0,0.0288865
0,0,1,99848.8,0.0018,0.0029625,0,0.02683
0,0,1,99849.8,0.0018375,0.0029625,0,0.0247938
0,0,1,99850.7,0.001875,0.0029625,0,0.0228157
0,0,1,99851.5,0.0019125,0.0029625,0,0.0209262
0,0,1,99852.3,0.00195,0.0029625,0,0.0191479
0,0,1,99853,0.0019875,0.0029625,0,0.017495
0,0,1,99853.5,0.002025,0.0029625,0,0.0159741
0,0,1,99854,0.0020625,0.0029625,0,0.0145859
0,0,1,99854.3,0.0021,0.0029625,0,0.0133268
0,0,1,99854.6,0.0021375,0.0029625,0,0.0121908
0,0,1,99854.9,0.002175,0.0029625,0,0.0111701
0,0,1,99855.1,0.0022125,0.0029625,0,0.0102565
0,0,1,99855.3,0.00225,0.0029625,0,0.00944151
0,0,1,99855.4,0.0022875,0.0029625,0,0.00871683
0,0,1,99855.5,0.002325,0.0029625,0,0.00807452
0,0,1,99855.6,0.0023625,0.0029625,0,0.00750699
0,0,1,99855.6,0.0024,0.0029625,0,0.00700714
0,0,1,99855.7,0.0024375,0.0029625,0,0.00656829
0,0,1,99855.7,0.002475,0.0029625,0,0.00618424
0,0,1,99855.8,0.0025125,0.0029625,0,0.00584928
0,0,1,99855.8,0.00255,0.0029625,0,0.00555819
0,0,1,99855.8,0.0025875,0.0029625,0,0.00530623
0,0,1,99855.8,0.002625,0.0029625,0,0.00508915
0,0,1,99855.8,0.0026625,0.0029625,0,0.00490316
0,0,1,99855.8,0.0027,0.0029625,0,0.00474496
0,0,1,99855.9,0.0027375,0.0029625,0,0.00461167
0,0,1,99855.9,0.002775,0.0029625,0,0.00450085
0,0,1,99855.9,0.0028125,0.0029625,0,0.00441046
0,0,1,99855.9,0.00285,0.0029625,0,0.00433882
0,0,1,99855.9,0.0028875,0.0029625,0,0.0042999
0,0,1,99855.9,0.002925,0.0029625,0,0.00447652
0,0,1,99855.9,0.0029625,0.0029625,0,0.00481968
